Linux 2.6.18-426.el5 (rhel5.example.com) 	10/01/18
11:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
18:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
18:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

00:00:01     pgpgin/s pgpgout/s   fault/s  majflt/s
00:10:01         0.00     26.69    236.51      0.00
00:20:01         0.00     28.23    257.01      0.00
00:30:01         0.00     24.53    228.15      0.00
00:40:01         0.00     26.03    228.14      0.00
00:50:01         0.00     33.33    267.21      0.00
01:00:01         0.00     35.98    478.04      0.00
01:10:01         0.00     32.23    235.96      0.00
01:20:01         0.00     30.99    256.53      0.00
01:30:01         0.00     33.17    228.84      0.00
01:40:01         0.00     24.04    239.98      0.00
01:50:01         0.00     30.19    267.18      0.00
02:00:01         0.00     31.09    477.87      0.00
02:10:01         0.00     23.91    236.58      0.00
02:20:01         0.00     29.50    256.85      0.00
02:30:01         0.00     21.95    226.96      0.00
02:40:01         0.00     21.64    229.37      0.00
02:50:01         0.00     29.50    266.80      0.00
03:00:01         0.00     28.26    478.34      0.00
03:10:01         0.00     27.85    249.54      0.00
03:20:01         0.00     26.20    256.88      0.00
03:30:01         0.00     21.65    228.43      0.00
03:40:01         0.00     25.05    228.07      0.00
03:50:01         0.00     29.81    267.08      0.00
04:00:01         0.00     28.25    477.98      0.00
04:10:01         0.03     68.78    666.71      0.00
04:20:01         0.00     26.79    256.65      0.00
04:30:01         0.00     23.71    228.01      0.00
04:40:01         0.00     25.85    228.79      0.00
04:50:01         0.00     31.54    266.70      0.00
05:00:01         0.00     30.78    478.68      0.00
05:10:01         0.00     26.45    236.24      0.00
05:20:01         0.00     26.78    256.57      0.00
05:30:01         0.00     25.04    228.59      0.00
05:40:01         0.00     27.27    240.35      0.00
05:50:01         0.00     31.17    265.92      0.00
06:00:01         0.00     30.83    478.95      0.00
06:10:01         0.00     26.93    235.99      0.00
06:20:01         0.00     31.37    256.99      0.00
06:30:01         0.00     26.51    228.13      0.00
06:40:01         0.00     32.90    228.32      0.00
06:50:01         0.00     33.91    266.80      0.00
07:00:01         0.00     38.46    477.80      0.00
07:10:01         0.00     32.37    236.37      0.00
07:20:01         0.00     39.23    256.88      0.00
07:30:01         0.00     23.96    228.01      0.00
07:40:01         0.00     30.75    228.44      0.00
07:50:01         0.00     29.22    266.82      0.00
08:00:01         0.00     28.94    478.55      0.00
08:10:01         0.00     23.57    236.29      0.00
08:20:01         0.00     25.62    256.57      0.00
08:30:01         0.00     22.65    228.36      0.00
08:40:01         0.00     25.28    227.94      0.00
08:50:01         0.00     27.71    267.16      0.00
09:00:01         0.00     37.38    478.02      0.00
09:10:01         0.00     25.27    236.09      0.00
09:20:01         0.00     24.38    256.89      0.00
09:30:01         0.00     21.86    227.70      0.00
09:40:01         0.00     26.97    240.58      0.00
09:50:01         0.00     30.48    266.96      0.00
10:00:01         0.00     31.76    478.38      0.00
10:10:01         0.00     25.32    236.72      0.00
10:20:01         0.00     26.70    256.55      0.00
10:30:01         0.00     23.95    228.13      0.00
10:40:01         0.00     23.36    228.43      0.00
10:50:01         0.00     30.43    266.80      0.00
11:00:01         0.00     33.35    478.00      0.00
11:10:01         0.00     28.11    236.85      0.00
11:20:01         0.00     27.99    256.50      0.00
11:30:01         0.00     23.98    228.35      0.00
11:40:01         0.00     25.71    228.15      0.00
11:50:01         0.00     32.02    266.47      0.00
12:00:01         0.00     32.36    478.76      0.00
12:10:01         0.00     27.07    236.16      0.00
12:20:01         0.00     28.35    256.77      0.00
12:30:01         0.00     24.26    228.48      0.00
12:40:01         0.00     26.03    228.16      0.00
12:50:01         0.00     35.74    267.01      0.00
13:00:01         0.00     36.04    477.94      0.00
13:10:01         0.00     31.81    236.49      0.00
13:20:01         0.00     30.37    256.73      0.00
13:30:01         0.00     34.44    478.01      0.00
13:40:01         0.00     28.67    240.51      0.00
13:50:01         0.00     29.29    266.48      0.00
14:00:01         0.00     27.84    478.08      0.00
14:10:01         0.00     24.55    236.13      0.00
14:20:01         0.00     26.97    256.90      0.00
14:30:01         0.00     21.70    228.45      0.00
14:40:01         0.00     22.82    228.22      0.00
14:50:01         0.00     30.03    266.62      0.00
15:00:01         0.00     28.67    479.16      0.00
15:10:01         0.00     24.67    236.07      0.00
15:20:01         0.00     37.78    323.12      0.00
15:30:01         0.00     21.72    228.76      0.00
15:40:01         0.00     23.85    229.24      0.00
15:50:01         0.00     30.42    267.83      0.00
16:00:01         0.00     30.76    477.95      0.00
16:10:01         0.00     26.38    256.61      0.00
16:20:01         0.00     27.26    257.39      0.00
16:30:01         0.00     24.36    228.03      0.00
16:40:01         0.00     23.15    228.51      0.00
16:50:01         0.00     29.26    266.33      0.00
17:00:01         0.00     35.17    478.40      0.00
17:10:01         0.00     28.65    236.34      0.00
17:20:01         0.00     28.79    257.55      0.00
17:30:01         0.00     24.73    228.52      0.00
17:40:01         0.00     27.16    238.77      0.00
17:50:01         0.00     31.55    269.67      0.00
18:00:01         0.00     32.44    480.27      0.00
18:10:01         0.00     25.64    237.61      0.00
18:20:01         0.00     27.94    258.44      0.00
18:30:01         0.00     24.69    230.08      0.00
18:40:01         0.00     24.80    229.54      0.00
18:50:01         0.00     35.03    267.35      0.00
19:00:01         0.00     35.15    477.87      0.00
19:10:01         0.00     27.63    236.27      0.00
19:20:01         0.00     33.15    256.86      0.00
19:30:01         0.00     25.80    228.05      0.00
19:40:01         0.00     22.87    228.63      0.00
19:50:01         0.00     30.81    266.51      0.00
20:00:01         0.00     32.44    477.77      0.00
20:10:01         0.00     21.51    236.66      0.00
20:20:01         0.00     23.39    256.58      0.00
20:30:01         0.00     22.62    228.52      0.00
20:40:01         0.00     22.72    228.33      0.00
20:50:01         0.00     26.23    266.42      0.00
21:00:01         0.00     32.85    478.60      0.00
21:10:01         0.00     23.19    236.08      0.00
21:20:01         0.00     24.36    256.54      0.00
21:30:01         0.00     20.47    229.29      0.00
21:40:01         0.00     25.11    239.98      0.00
21:50:01         0.00     27.37    266.70      0.00
22:00:01         0.00     28.37    477.90      0.00
22:10:01         0.00     23.85    236.37      0.00
22:20:01         0.00     24.97    256.89      0.00
22:30:01         0.00     22.24    227.39      0.00
22:40:01         0.00     21.46    229.12      0.00
22:50:01         0.00     26.80    266.67      0.00
23:00:01         0.00     31.48    477.87      0.00
23:10:01         0.00     26.38    236.54      0.00
23:20:01         0.00     26.67    256.78      0.00
23:30:01         0.00     21.13    228.29      0.00
23:40:01         0.00     23.52    228.00      0.00
23:50:01         0.00     29.93    265.90      0.00
Average:         0.00     28.12    287.12      0.00

00:00:01    kbmemfree kbmemused  %memused kbbuffers  kbcached kbswpfree kbswpused  %swpused  kbswpcad
00:10:01       207728   3834012     94.86    390668   2532560  16386292         0      0.00         0
00:20:01       201776   3839964     95.01    390672   2538644  16386292         0      0.00         0
00:30:01       196196   3845544     95.15    390684   2543840  16386292         0      0.00         0
00:40:01       190184   3851556     95.29    390692   2549900  16386292         0      0.00         0
00:50:01       186156   3855584     95.39    390696   2552368  16386292         0      0.00         0
01:00:01       183056   3858684     95.47    390704   2555184  16386292         0      0.00         0
01:10:01       173012   3868728     95.72    390712   2564256  16386292         0      0.00         0
01:20:01       165448   3876292     95.91    390720   2572448  16386292         0      0.00         0
01:30:01       152056   3889684     96.24    390732   2583152  16386292         0      0.00         0
01:40:01       151064   3890676     96.26    390736   2587540  16386292         0      0.00         0
01:50:01       144184   3897556     96.43    390740   2593844  16386292         0      0.00         0
02:00:01       138728   3903012     96.57    390748   2599916  16386292         0      0.00         0
02:10:01       134452   3907288     96.67    390752   2604620  16386292         0      0.00         0
02:20:01       125896   3915844     96.89    390760   2611696  16386292         0      0.00         0
02:30:01       123416   3918324     96.95    390764   2615880  16386292         0      0.00         0
02:40:01       119200   3922540     97.05    390768   2620208  16386292         0      0.00         0
02:50:01       112628   3929112     97.21    390772   2626500  16386292         0      0.00         0
03:00:01       109528   3932212     97.29    390776   2630480  16386292         0      0.00         0
03:10:01       101904   3939836     97.48    390784   2636740  16386292         0      0.00         0
03:20:01        96016   3945724     97.62    390788   2642456  16386292         0      0.00         0
03:30:01        92792   3948948     97.70    390792   2646708  16386292         0      0.00         0
03:40:01       804300   3237440     80.10    390796   1935452  16386292         0      0.00         0
03:50:01       797840   3243900     80.26    390808   1941412  16386292         0      0.00         0
04:00:01       793640   3248100     80.36    390812   1945848  16386292         0      0.00         0
04:10:01       787876   3253864     80.51    390860   1950984  16386292         0      0.00         0
04:20:01       782668   3259072     80.64    390872   1956088  16386292         0      0.00         0
04:30:01       778204   3263536     80.75    390876   1960972  16386292         0      0.00         0
04:40:01       772500   3269240     80.89    390880   1966688  16386292         0      0.00         0
04:50:01       770268   3271472     80.94    390892   1968336  16386292         0      0.00         0
05:00:01       765060   3276680     81.07    390896   1973636  16386292         0      0.00         0
05:10:01       758852   3282888     81.22    390900   1979612  16386292         0      0.00         0
05:20:01       754148   3287592     81.34    390904   1985120  16386292         0      0.00         0
05:30:01       748816   3292924     81.47    390912   1990640  16386292         0      0.00         0
05:40:01       742804   3298936     81.62    390916   1996036  16386292         0      0.00         0
05:50:01       736288   3305452     81.78    390920   2002888  16386292         0      0.00         0
06:00:01       731088   3310652     81.91    390932   2008032  16386292         0      0.00         0
06:10:01       730220   3311520     81.93    390944   2008924  16386292         0      0.00         0
06:20:01       721912   3319828     82.14    390948   2016256  16386292         0      0.00         0
06:30:01       714596   3327144     82.32    390956   2022656  16386292         0      0.00         0
06:40:01       704180   3337560     82.58    390964   2032472  16386292         0      0.00         0
06:50:01       696928   3344812     82.76    390968   2040500  16386292         0      0.00         0
07:00:01       687628   3354112     82.99    390976   2049568  16386292         0      0.00         0
07:10:01       678080   3363660     83.22    390984   2059028  16386292         0      0.00         0
07:20:01       663256   3378484     83.59    390996   2071776  16386292         0      0.00         0
07:30:01       659296   3382444     83.69    391000   2077532  16386292         0      0.00         0
07:40:01       648632   3393108     83.95    391016   2087320  16386292         0      0.00         0
07:50:01       643920   3397820     84.07    391020   2093196  16386292         0      0.00         0
08:00:01       640256   3401484     84.16    391024   2097840  16386292         0      0.00         0
08:10:01       635924   3405816     84.27    391028   2102580  16386292         0      0.00         0
08:20:01       631708   3410032     84.37    391032   2107256  16386292         0      0.00         0
08:30:01       627120   3414620     84.48    391040   2112064  16386292         0      0.00         0
08:40:01       625384   3416356     84.53    391044   2113220  16386292         0      0.00         0
08:50:01       619992   3421748     84.66    391048   2118732  16386292         0      0.00         0
09:00:01       608028   3433712     84.96    391056   2128464  16386292         0      0.00         0
09:10:01       603308   3438432     85.07    391060   2134520  16386292         0      0.00         0
09:20:01       599720   3442020     85.16    391064   2139020  16386292         0      0.00         0
09:30:01       596000   3445740     85.25    391068   2143104  16386292         0      0.00         0
09:40:01       590420   3451320     85.39    391072   2148604  16386292         0      0.00         0
09:50:01       584088   3457652     85.55    391080   2154496  16386292         0      0.00         0
10:00:01       578396   3463344     85.69    391084   2159948  16386292         0      0.00         0
10:10:01       573372   3468368     85.81    391088   2165132  16386292         0      0.00         0
10:20:01       568476   3473264     85.93    391092   2170204  16386292         0      0.00         0
10:30:01       563392   3478348     86.06    391096   2175216  16386292         0      0.00         0
10:40:01       558928   3482812     86.17    391104   2179756  16386292         0      0.00         0
10:50:01       551860   3489880     86.35    391108   2185948  16386292         0      0.00         0
11:00:01       545352   3496388     86.51    391112   2192436  16386292         0      0.00         0
11:10:01       538648   3503092     86.67    391128   2198900  16386292         0      0.00         0
11:20:01       533572   3508168     86.80    391132   2204396  16386292         0      0.00         0
11:30:01       534688   3507052     86.77    391140   2204176  16386292         0      0.00         0
11:40:01       528860   3512880     86.92    391144   2209604  16386292         0      0.00         0
11:50:01       522716   3519024     87.07    391152   2216020  16386292         0      0.00         0
12:00:01       516772   3524968     87.21    391156   2221944  16386292         0      0.00         0
12:10:01       511192   3530548     87.35    391160   2227592  16386292         0      0.00         0
12:20:01       505924   3535816     87.48    391172   2233160  16386292         0      0.00         0
12:30:01       500212   3541528     87.62    391176   2238364  16386292         0      0.00         0
12:40:01       499344   3542396     87.65    391188   2239040  16386292         0      0.00         0
12:50:01       488068   3553672     87.92    391192   2248488  16386292         0      0.00         0
13:00:01       479512   3562228     88.14    391200   2257308  16386292         0      0.00         0
13:10:01       469408   3572332     88.39    391208   2266704  16386292         0      0.00         0
13:20:01       460296   3581444     88.61    391216   2275176  16386292         0      0.00         0
13:30:01       452608   3589132     88.80    391224   2283472  16386292         0      0.00         0
13:40:01       445664   3596076     88.97    391228   2290984  16386292         0      0.00         0
13:50:01       439960   3601780     89.11    391232   2297140  16386292         0      0.00         0
14:00:01       436488   3605252     89.20    391232   2301488  16386292         0      0.00         0
14:10:01       430156   3611584     89.36    391240   2307580  16386292         0      0.00         0
14:20:01       424028   3617712     89.51    391244   2313728  16386292         0      0.00         0
14:30:01       419804   3621936     89.61    391248   2318376  16386292         0      0.00         0
14:40:01       414164   3627576     89.75    391256   2323864  16386292         0      0.00         0
14:50:01       407104   3634636     89.93    391260   2330440  16386292         0      0.00         0
15:00:01       402888   3638852     90.03    391264   2335312  16386292         0      0.00         0
15:10:01       395696   3646044     90.21    391272   2341548  16386292         0      0.00         0
15:20:01       389564   3652176     90.36    391280   2349928  16386292         0      0.00         0
15:30:01       387232   3654508     90.42    391284   2354224  16386292         0      0.00         0
15:40:01       383668   3658072     90.51    391288   2359544  16386292         0      0.00         0
15:50:01       376588   3665152     90.68    391300   2365804  16386292         0      0.00         0
16:00:01       370776   3670964     90.83    391308   2371408  16386292         0      0.00         0
16:10:01       365056   3676684     90.97    391312   2376928  16386292         0      0.00         0
16:20:01       365940   3675800     90.95    391316   2377060  16386292         0      0.00         0
16:30:01       360856   3680884     91.07    391320   2382124  16386292         0      0.00         0
16:40:01       356384   3685356     91.18    391324   2386808  16386292         0      0.00         0
16:50:01       350556   3691184     91.33    391332   2392624  16386292         0      0.00         0
17:00:01       342876   3698864     91.52    391336   2399344  16386292         0      0.00         0
17:10:01       336052   3705688     91.69    391344   2406020  16386292         0      0.00         0
17:20:01       330340   3711400     91.83    391348   2411848  16386292         0      0.00         0
17:30:01       325768   3715972     91.94    391352   2416660  16386292         0      0.00         0
17:40:01       321164   3720576     92.05    391356   2421676  16386292         0      0.00         0
17:50:01       314980   3726760     92.21    391368   2427880  16386292         0      0.00         0
18:00:01       313980   3727760     92.23    391380   2428444  16386292         0      0.00         0
18:10:01       308036   3733704     92.38    391384   2434340  16386292         0      0.00         0
18:20:01       301528   3740212     92.54    391388   2440156  16386292         0      0.00         0
18:30:01       295516   3746224     92.69    391392   2445884  16386292         0      0.00         0
18:40:01       290052   3751688     92.82    391400   2451440  16386292         0      0.00         0
18:50:01       279876   3761864     93.08    391408   2460324  16386292         0      0.00         0
19:00:01       271956   3769784     93.27    391420   2468064  16386292         0      0.00         0
19:10:01       264572   3777168     93.45    391424   2475168  16386292         0      0.00         0
19:20:01       253660   3788080     93.72    391428   2485088  16386292         0      0.00         0
19:30:01       253288   3788452     93.73    391436   2486776  16386292         0      0.00         0
19:40:01       248708   3793032     93.85    391444   2491620  16386292         0      0.00         0
19:50:01       241144   3800596     94.03    391452   2498596  16386292         0      0.00         0
20:00:01       236308   3805432     94.15    391456   2504916  16386292         0      0.00         0
20:10:01       233396   3808344     94.23    391456   2508448  16386292         0      0.00         0
20:20:01       229988   3811752     94.31    391456   2512240  16386292         0      0.00         0
20:30:01       225028   3816712     94.43    391460   2516604  16386292         0      0.00         0
20:40:01       219564   3822176     94.57    391464   2521232  16386292         0      0.00         0
20:50:01       215728   3826012     94.66    391468   2525608  16386292         0      0.00         0
21:00:01       206800   3834940     94.88    391476   2532732  16386292         0      0.00         0
21:10:01       203452   3838288     94.97    391480   2537500  16386292         0      0.00         0
21:20:01       198548   3843192     95.09    391484   2542200  16386292         0      0.00         0
21:30:01       195456   3846284     95.16    391488   2545732  16386292         0      0.00         0
21:40:01       191604   3850136     95.26    391492   2549688  16386292         0      0.00         0
21:50:01       187148   3854592     95.37    391496   2554252  16386292         0      0.00         0
22:00:01       182996   3858744     95.47    391496   2558168  16386292         0      0.00         0
22:10:01       178284   3863456     95.59    391496   2562584  16386292         0      0.00         0
22:20:01       174256   3867484     95.69    391500   2566836  16386292         0      0.00         0
22:30:01       171032   3870708     95.77    391500   2570584  16386292         0      0.00         0
22:40:01       167180   3874560     95.86    391504   2574116  16386292         0      0.00         0
22:50:01       162104   3879636     95.99    391516   2578636  16386292         0      0.00         0
23:00:01       156980   3884760     96.12    391520   2583544  16386292         0      0.00         0
23:10:01       156092   3885648     96.14    391524   2584140  16386292         0      0.00         0
23:20:01       151992   3889748     96.24    391528   2588504  16386292         0      0.00         0
23:30:01       149204   3892536     96.31    391532   2591900  16386292         0      0.00         0
23:40:01       144988   3896752     96.41    391536   2596148  16386292         0      0.00         0
23:50:01       139168   3902572     96.56    391540   2601504  16386292         0      0.00         0
Average:       410597   3631143     89.84    391145   2328789  16386292         0      0.00         0

00:00:01    dentunusd   file-sz  inode-sz  super-sz %super-sz  dquot-sz %dquot-sz  rtsig-sz %rtsig-sz
00:10:01      2008630      1020    282803         0      0.00         0      0.00         0      0.00
00:20:01      2008713      1530    282795         0      0.00         0      0.00         0      0.00
00:30:01      2008803      1530    282795         0      0.00         0      0.00         0      0.00
00:40:01      2008888      1020    282803         0      0.00         0      0.00         0      0.00
00:50:01      2008971      1020    282799         0      0.00         0      0.00         0      0.00
01:00:01      2009036      1530    282795         0      0.00         0      0.00         0      0.00
01:10:01      2009125      1530    282804         0      0.00         0      0.00         0      0.00
01:20:01      2009226      1530    282793         0      0.00         0      0.00         0      0.00
01:30:01      2009312      1530    282803         0      0.00         0      0.00         0      0.00
01:40:01      2009415      1530    282793         0      0.00         0      0.00         0      0.00
01:50:01      2009507      1020    282803         0      0.00         0      0.00         0      0.00
02:00:01      2009569      1020    282795         0      0.00         0      0.00         0      0.00
02:10:01      2009652      1530    282795         0      0.00         0      0.00         0      0.00
02:20:01      2009717      1530    282805         0      0.00         0      0.00         0      0.00
02:30:01      2009781      1530    282797         0      0.00         0      0.00         0      0.00
02:40:01      2009887      1530    282796         0      0.00         0      0.00         0      0.00
02:50:01      2009974      1020    282803         0      0.00         0      0.00         0      0.00
03:00:01      2010036      1020    282801         0      0.00         0      0.00         0      0.00
03:10:01      2010123      1530    282804         0      0.00         0      0.00         0      0.00
03:20:01      2010207      1020    282800         0      0.00         0      0.00         0      0.00
03:30:01      2010268      1020    282796         0      0.00         0      0.00         0      0.00
03:40:01      2010334      1530    282807         0      0.00         0      0.00         0      0.00
03:50:01      2010395      1530    282797         0      0.00         0      0.00         0      0.00
04:00:01      2010481      1530    282796         0      0.00         0      0.00         0      0.00
04:10:01      2010548      1020    282798         0      0.00         0      0.00         0      0.00
04:20:01      2010611      1530    282802         0      0.00         0      0.00         0      0.00
04:30:01      2010676      1020    282803         0      0.00         0      0.00         0      0.00
04:40:01      2010745      1530    282806         0      0.00         0      0.00         0      0.00
04:50:01      2010807      1530    282803         0      0.00         0      0.00         0      0.00
05:00:01      2010888      1530    282802         0      0.00         0      0.00         0      0.00
05:10:01      2010974      1530    282799         0      0.00         0      0.00         0      0.00
05:20:01      2011040      1020    282798         0      0.00         0      0.00         0      0.00
05:30:01      2011105      1530    282802         0      0.00         0      0.00         0      0.00
05:40:01      2011167      1530    282811         0      0.00         0      0.00         0      0.00
05:50:01      2011230      1020    282801         0      0.00         0      0.00         0      0.00
06:00:01      2011296      1020    282803         0      0.00         0      0.00         0      0.00
06:10:01      2011380      1020    282800         0      0.00         0      0.00         0      0.00
06:20:01      2011484      1530    282799         0      0.00         0      0.00         0      0.00
06:30:01      2011554      1020    282807         0      0.00         0      0.00         0      0.00
06:40:01      2011640      1020    282806         0      0.00         0      0.00         0      0.00
06:50:01      2011722      1020    282798         0      0.00         0      0.00         0      0.00
07:00:01      2011788      1020    282806         0      0.00         0      0.00         0      0.00
07:10:01      2011851      1530    282798         0      0.00         0      0.00         0      0.00
07:20:01      2011938      1530    282808         0      0.00         0      0.00         0      0.00
07:30:01      2012000      1530    282802         0      0.00         0      0.00         0      0.00
07:40:01      2012082      1020    282798         0      0.00         0      0.00         0      0.00
07:50:01      2012148      1020    282806         0      0.00         0      0.00         0      0.00
08:00:01      2012233      1020    282802         0      0.00         0      0.00         0      0.00
08:10:01      2012318      1020    282808         0      0.00         0      0.00         0      0.00
08:20:01      2012401      1020    282804         0      0.00         0      0.00         0      0.00
